8071 24849
4322 79 -862
4124 1415 179
6882 4650 4
2775 3812 388
2061 201 -758
2841 4245 568
7069 7949 730
4671 7611 273
294 5115 -48
93 5784 -495
7586 7038 716
7457 4894 879
6155 996 974
7037 1918 -416
7316 3188 8
50 1366 386
5827 1905 660
7055 3631 592
4746 6663 -672
3127 1956 -654
7680 1445 -934
5902 5189 747
8004 2729 -616
1134 6355 -208
6396 1953 -407
1513 6199 -510
5466 3887 135
2346 3132 -72
5783 6923 -294
5393 7061 -609
1554 3348 -550
2943 7542 -103
7631 3673 287
2983 2413 -836
5451 312 705
6336 883 -463
6434 6702 -210
1372 4080 -407
6930 2964 -939
1113 7696 468
765 6509 -264
6305 4445 672
3805 5581 397
4321 4199 -504
2104 162 41
5955 6692 139
1265 1416 -673
4292 6241 721
3215 1380 188
3865 5299 183
6577 3102 643
5851 5665 -189
1532 361 813
7542 2747 -729
5132 4969 -408
3645 4639 -568
7417 6418 -991
5 6430 -596
7351 5613 -84
2141 689 -548
1897 7736 55
4251 1124 110
6650 7819 -427
2901 5667 317
5820 6698 206
7589 5219 -841
2605 5188 616
6431 2376 -516
2895 3379 244
335 3781 -377
2721 7178 -17
5407 7035 797
703 1147 554
3112 5375 717
322 809 -580
7991 1227 705
3193 1028 273
4657 5253 -328
6228 4071 414
6084 4392 -806
7725 7070 285
1344 7478 -403
6442 3775 677
7121 6815 871
7368 1734 745
270 6751 -209
3559 1955 -420
145 1639 660
2727 7012 -155
3049 5185 655
7545 544 -752
3333 781 -973
4277 251 730
1981 5712 273
1875 517 -994
7633 5935 845
2045 5217 -681
2715 4786 439
3546 6452 497
2723 3715 226
6376 4228 -469
1936 2694 -426
6454 4872 13
1799 1512 -122
816 6886 -579
6935 571 2
1775 6834 535
2419 7423 -609
5239 1416 -596
5690 6399 -668
5423 4382 -421
3310 6499 -881
1098 3924 746
792 3683 -323
2926 1842 588
5758 2596 337
4867 2764 -889
309 6847 94
835 2477 340
1695 7683 488
1636 5030 534
916 5384 200
6688 648 654
1115 4932 -284
6964 3494 204
1659 7291 245
4166 5531 -14
3834 1545 775
7625 1616 -601
1054 2260 593
7892 3155 -675
4826 2895 -367
6382 3404 -355
4933 4312 212
4224 1785 -236
502 3637 55
6781 3665 -712
6080 6194 -872
1171 4324 491
2415 404 -618
1495 6313 -770
3865 3105 906
3911 4986 278
6589 4455 -974
5091 5189 -289
7660 2421 466
349 6190 -970
5971 2722 -80
4709 7964 195
276 7387 -279
5178 6612 -748
6714 6811 832
2290 3251 3
4843 1315 -417
3130 5287 189
397 1128 -49
1888 465 191
6212 757 1000
4251 3208 502
5303 5964 887
2604 2807 -107
679 1507 -992
4075 4547 562
6907 1074 -477
7897 4014 178
6862 5914 -773
278 342 -918
3989 1877 860
4184 203 -285
343 2436 959
4688 5647 655
4396 7219 -193
2727 497 291
4775 1386 -95
4893 605 -6
6808 6807 -236
269 1958 -420
1229 3036 -84
5833 3690 -654
3149 5118 583
3232 6290 -8
2987 6623 858
3684 6218 -405
1646 2231 697
7084 6236 296
3739 3698 -353
5029 8039 919
6901 7511 320
6870 3699 -250
6147 423 337
6815 7789 -14
3980 593 -827
7357 6115 321
1669 4916 -604
499 6294 171
4788 4481 -145
5968 7554 -806
4323 3704 153
3255 4601 -457
4752 1407 634
6146 692 -897
7940 6570 0
4019 6540 856
5983 1768 683
2165 4691 -595
3592 6160 636
7937 2910 656
3960 7861 -189
2956 6648 791
2413 3177 274
7190 2397 -859
4878 6595 56
4167 7120 -114
517 2600 424
1525 7014 -677
789 578 -883
2141 1696 683
3649 6058 -993
806 6103 -824
262 1708 954
5328 6010 -292
1866 5771 923
3114 6391 182
4234 1377 530
6085 2706 -778
2940 3018 -347
86 260 -376
2631 911 91
1298 5421 116
6126 4620 -416
5671 3071 609
3758 3977 669
3978 3022 -163
5027 7111 626
992 322 -909
2947 1359 -820
773 1023 -488
4863 8036 606
4933 7086 132
7781 4065 468
4239 7893 -792
6609 2835 687
4008 4454 277
5239 7193 -206
4232 7253 -509
3428 6437 -49
7568 2376 427
7105 7594 146
4119 6807 -228
3795 7709 744
6416 1213 153
7013 1674 -696
4437 7173 419
2760 160 -906
4208 5698 94
1253 6429 641
545 5324 75
6240 7065 891
1421 141 -24
1671 7531 -565
3094 5556 151
2145 5418 -249
7726 1883 476
5916 1206 450
554 1068 311
5697 5126 180
7459 5087 793
6508 2617 -785
6106 7388 841
1135 5072 -981
3481 4366 -504
5723 7886 648
3921 6108 -61
4518 2424 896
2117 672 560
7655 1528 175
4902 7046 -117
2809 6697 -402
506 1516 -69
5808 5631 655
2238 6404 -261
3655 3656 -346
5494 2439 -737
1704 6450 -309
6609 1679 39
7245 6632 -995
7684 3433 126
2996 5719 757
7070 2649 265
7045 2575 158
2467 3070 114
6648 3771 827
3731 1779 -984
7790 1865 -646
4196 3242 968
4276 5933 -252
7870 3216 172
3383 4399 403
3346 1687 806
282 7673 6
7320 3773 -358
970 3802 -185
1904 3557 404
3063 5178 -590
6989 2782 162
1987 2921 804
2727 6404 666
8022 7176 -890
366 1488 -245
2530 352 -439
4578 1892 744
5289 979 642
6458 544 563
7721 6868 -893
5014 68 -437
4848 6197 -719
6117 4295 -979
6649 631 99
930 1929 -502
6865 6120 -518
4049 3890 215
43 4801 602
5558 877 962
3997 3042 -620
2943 1883 595
4341 6733 -749
5321 2005 -114
2010 7873 529
540 6810 -631
6847 441 24
236 336 -128
5209 298 75
793 7120 26
995 4745 772
575 4595 853
3508 1039 763
339 411 104
389 2184 352
6030 4358 306
2390 6505 266
7512 6880 722
4997 771 569
7379 4300 568
2492 2869 -101
295 7801 -253
942 2914 -642
7980 6993 -822
8065 3643 -70
7535 321 -964
3482 5545 -189
4252 6537 9
2738 539 796
3598 3568 723
2495 2101 808
2744 4130 -683
4127 4046 278
4761 6205 -660
1351 376 737
969 4515 160
4460 5242 824
7004 1496 30
218 5314 854
5866 4824 -988
5851 7564 -982
654 2279 796
2532 6828 856
7726 7381 509
5107 4335 -497
1945 5378 990
3977 4956 -69
4205 3540 455
6529 7354 -62
1764 13 -1
2288 420 -432
5355 554 -560
7764 7336 697
3904 3183 -573
2702 2353 -468
6611 4570 -721
3074 4218 -692
5776 3820 197
5711 6873 -212
100 552 299
2015 6327 -705
6444 7937 455
3152 3384 858
2705 2789 571
1270 7660 -47
2387 438 -145
845 3290 643
5763 6814 -702
5063 5432 21
5794 688 405
4191 1754 626
5603 5240 -734
5018 1755 -209
6823 6618 864
7524 315 -70
2227 4425 -579
3220 419 -434
1566 3432 189
7279 6055 296
4895 3708 488
1473 7790 449
8063 4388 744
4769 4436 81
5099 5658 896
4693 6990 566
6380 743 -245
4153 5170 -327
1370 5292 670
6105 4878 -730
5765 1663 -148
2066 7678 -237
3408 7893 623
4136 7402 -958
2880 2954 691
669 3532 -915
5866 3940 794
6189 1664 -247
7382 2905 -916
4841 5907 -630
458 4100 774
3538 989 867
1453 6575 571
795 7165 458
1479 2744 -239
2153 7536 51
288 4659 -696
3785 4774 748
3373 4096 -463
4436 2845 167
3072 6193 -594
3614 5121 854
5585 5695 -840
279 5254 458
4047 3811 -931
20 3287 -994
3757 4156 952
5948 4418 287
1907 7802 -545
116 175 439
903 5986 427
4511 6546 493
2450 7587 -674
6181 2900 178
2346 1617 -414
6644 4144 603
3910 7852 924
3983 5378 -698
2373 6336 -781
7905 2417 229
6326 564 284
6279 309 -167
6893 6880 -49
6578 6850 525
6602 1376 -648
636 376 19
4901 317 871
130 6564 163
6467 7295 175
1147 3996 -668
4356 8039 -185
3324 7886 -211
5548 4744 -880
5735 6446 200
8054 4032 -78
6744 2753 -832
3903 1791 802
5478 6817 -105
3265 1847 166
826 7404 -82
2696 1589 -325
719 3979 -321
4298 2759 -903
7624 4343 774
546 6046 594
4258 3678 -139
2136 1972 720
2645 3694 -372
4643 5456 -127
1976 8030 324
1399 520 579
3192 7553 734
4105 5752 -552
5385 4589 929
4425 1836 46
6339 1667 715
5809 4201 942
2030 2929 -801
6889 6633 -222
1043 2473 -165
5865 2119 -423
5076 338 -691
7086 6267 -937
7859 3639 787
4351 7640 7
4903 6471 891
7156 5899 433
3165 2216 -821
6494 4901 886
1401 7396 213
745 544 -376
3076 4264 115
4633 2555 -109
691 327 747
3310 2207 804
1358 780 25
5501 362 925
7348 1458 -187
5858 170 -177
2526 6959 785
338 1009 -950
1846 2420 298
5336 8042 794
4834 6928 -27
7801 2174 -973
6594 54 -246
4044 412 42
2808 2793 -262
3913 607 -30
7442 4657 452
1781 298 -47
1514 5596 185
807 3163 498
7261 7753 -640
3454 7309 849
3169 289 -789
7732 1172 889
3696 3718 -493
6401 1520 905
3018 1051 -499
6473 4663 940
5921 1368 -844
7043 945 -867
3314 387 578
69 438 268
4077 5803 -788
347 3566 -56
3954 4477 -226
4316 1322 726
1112 4236 -726
6762 662 231
2264 5243 421
3981 5319 915
5666 6571 -703
6604 5503 822
3624 7871 -382
7 998 -480
5920 6449 -189
3129 212 319
2792 4757 772
1384 4087 553
6158 2164 601
6249 7915 760
1251 1369 -642
6362 4025 -498
1325 1583 -75
5315 4909 -380
5387 1713 234
666 7426 277
1157 4002 -761
705 2916 272
2054 5548 -355
2830 7666 -780
6193 7560 -316
3502 929 -529
4790 2712 -698
12 3298 901
874 5194 -684
6481 7850 292
4988 7998 961
239 6583 -373
2670 5152 -695
4219 4476 -529
3890 2813 354
735 7406 -506
7239 7084 831
1714 3146 -299
159 12 166
629 341 277
4393 3529 -159
6344 6063 734
7386 1624 -658
6083 2425 631
4140 7752 -108
4843 4153 699
3261 7753 384
580 6685 -606
6642 2976 50
7621 7120 945
741 5856 622
5669 6309 -738
7340 2226 -752
2271 7330 98
7412 4832 897
6683 213 -447
7154 2911 -239
4992 2151 -186
7368 4273 -115
5189 1505 -537
5098 5420 -169
4281 1162 -951
5337 4746 334
965 409 -186
4512 4107 -795
7490 347 370
7497 2909 -496
3749 1770 -226
5590 2582 105
796 4298 -319
2698 7757 -748
2477 3165 754
4414 1413 -841
6535 3619 -453
620 6846 476
5078 6487 1000
3401 4341 -974
6476 6883 475
7949 6199 218
5884 678 176
8049 7277 -209
411 5691 -691
4329 7366 -761
4446 3647 358
4563 5646 -787
198 1406 434
3762 813 4
7588 4258 -581
1322 5059 -44
2579 7527 -977
5574 4411 -177
2921 1026 -842
5435 1397 943
6045 4238 -455
7712 6830 -517
4232 4883 311
4854 6943 152
5769 7869 -850
3693 7017 273
6642 7805 304
2541 2997 -779
792 4055 -434
3295 2156 -940
808 2549 -57
7427 2674 499
6264 6986 -174
4224 2764 -121
7166 5002 261
13 6355 -382
5656 2395 290
3153 4980 -952
2229 6722 580
3214 3968 -815
4928 6932 -393
3770 1962 -687
7630 4109 -708
1744 6119 -528
7379 6712 863
425 6201 357
2445 6708 -855
2872 7963 396
544 5498 -712
6660 7312 276
6671 7345 -302
6935 7650 872
6032 1694 -996
4927 3161 -389
1004 7915 309
1075 2523 253
5039 6708 939
819 855 98
3141 5390 499
5479 1307 113
5473 569 -358
5891 5054 -176
1767 1364 286
3097 5139 898
7493 5645 285
5617 6673 -613
6913 7760 326
2448 5427 -583
2280 6675 506
591 1221 -280
2600 3383 -46
2414 5993 149
5560 1574 691
5564 5052 655
1524 1192 888
4956 2950 -922
5512 2041 -387
6372 804 -962
4576 7474 165
6631 2232 721
2391 2649 140
7852 6655 -821
4691 169 -229
7016 262 596
2514 3771 346
1269 3933 -719
2329 3490 -33
2257 2837 255
7060 460 731
2898 1995 642
4872 586 -294
6894 7926 -959
1241 2961 -140
6937 596 53
4324 4384 -535
3817 774 505
3892 3712 383
4312 5621 -258
2015 2372 717
6477 2766 -703
5510 3780 117
694 641 -271
1582 65 -587
7523 1887 -724
2267 2408 -794
7258 7437 -962
6444 3300 -260
4237 7211 273
1232 2263 406
3115 6520 379
2578 393 86
5547 2830 -141
4393 941 641
4420 4207 -318
1305 2746 414
261 3849 49
6575 2403 351
5363 3207 -187
4968 8051 -281
215 5243 -767
2629 3190 644
5529 1165 895
2704 1827 -346
7808 1182 614
5588 3373 616
2414 1957 909
6882 3094 276
3506 6922 -511
4715 7249 975
2979 3829 686
6208 1722 -61
2790 3053 60
6562 4754 -454
4238 4989 -758
7221 930 582
6127 1639 642
6509 4915 -489
1105 1749 318
1123 2621 -138
4140 4722 -795
6538 2471 -940
4045 2365 157
5811 7456 842
3215 3637 601
64 6405 532
3970 3793 -424
2088 7189 432
5169 1910 942
3510 7642 127
1865 7709 -246
803 3502 305
4996 733 586
1625 1265 -263
4792 4550 346
3970 7457 -404
5116 267 -165
5543 2950 51
7646 2001 -298
4176 4796 86
758 5955 -199
1688 3566 -475
6498 256 -147
1336 7076 -922
39 5025 599
4153 6281 664
5341 1362 -300
7593 880 -563
862 553 -471
7642 5282 -837
4142 5702 -568
3059 6322 923
4885 827 748
6945 2213 360
1840 1783 676
5540 6096 62
5041 1842 617
6387 5652 427
4280 3891 -178
7621 1111 409
4473 5151 -771
7372 3895 1
7777 8060 -79
4413 2444 929
7101 1337 443
6230 6670 -855
2993 6668 215
7988 3253 296
4492 6409 -211
1315 2223 -19
6907 1742 -941
6351 38 488
1697 1699 -90
3234 4801 577
2508 6566 927
7047 7151 -699
4750 572 607
7924 1893 203
2297 3757 -839
7147 4413 -769
5055 2864 -565
1810 5580 -73
6130 4209 108
1434 689 451
3897 2051 302
7884 4884 468
6521 8048 170
684 5036 53
2986 1510 446
6206 4804 144
1697 1836 -206
173 1310 -879
4605 5860 509
577 229 -34
5253 12 739
3180 3211 -787
437 5988 -510
1353 2394 596
7802 70 -52
4251 7977 222
3945 5991 778
2643 3153 -162
3742 2370 573
5336 3722 -562
3199 1350 -212
6757 2462 -852
7071 7958 -116
4094 3557 -615
1664 2748 941
3660 942 -491
6728 402 190
2558 4392 -817
6314 6027 -917
7813 183 436
1286 4343 622
2907 7171 119
1053 5193 -912
2398 4154 779
1577 1678 -993
5552 3649 -190
3327 3629 -33
3629 3252 -310
7663 6071 -24
8034 940 -346
4240 6575 119
6904 3914 915
5048 1030 -216
7123 2753 411
1832 5553 -169
4748 1104 615
2514 6819 929
4623 7546 554
1980 2602 824
8034 5368 -458
2200 5366 -421
4791 4907 -326
2526 4472 71
3686 7244 -471
5468 837 792
1889 2355 729
6336 532 158
3884 4112 951
6970 5898 -778
1420 6404 -601
680 3433 -161
858 3798 -805
2118 3650 993
5848 7403 359
2760 655 -343
5810 4887 457
3003 6745 -768
5909 3605 -425
606 8055 -919
727 3692 153
2510 4513 -413
1296 1822 -805
56 5032 765
970 1725 -958
7743 1896 -669
6194 6645 -319
4031 3358 -280
7023 3387 958
884 4045 123
1285 1316 234
5907 3162 956
2703 1704 -213
6340 1210 288
5703 4470 -655
3364 1602 860
7843 6807 -746
4669 6191 -866
4211 1420 -349
3845 5588 -105
2617 3218 -936
3455 6699 -214
6919 7519 320
7940 2140 -449
4015 6303 -495
3609 6297 -461
496 5904 567
4976 3304 -200
1234 1261 -946
5516 4005 -866
2276 1242 -986
3977 1598 -978
4667 5908 -867
7605 1773 -651
2132 7878 468
2153 2787 285
1758 6370 224
3169 2274 750
3961 4992 430
4606 7300 111
969 3743 165
1036 5636 -129
2711 1778 -837
487 3686 -89
2550 6392 540
3560 7139 -368
519 5131 -512
2942 3507 -778
3401 4299 -187
2715 4920 -610
3335 3789 557
3163 454 -321
1113 1832 253
4652 7274 427
4088 4320 509
1552 648 191
1646 1664 894
2805 2748 691
4260 5944 -883
7687 4016 -903
7214 7057 -760
1050 503 53
3094 6962 715
484 5782 -377
6560 5779 974
1588 4804 21
2272 1850 426
936 2750 -802
6477 5381 275
2150 7537 50
2077 4421 -113
5794 5569 -724
3836 2164 546
1140 6019 -880
5642 2789 133
4907 5253 510
7741 1035 161
2487 6789 894
8057 1883 -351
768 2364 758
6379 304 372
3011 1471 198
6834 7508 344
3947 6588 -150
3985 3308 855
408 1528 -22
7879 7357 -858
6417 7262 -984
8050 3266 833
5853 2418 -89
1969 3488 -870
2111 6377 -849
2015 533 -256
7001 1462 -58
6387 5717 445
2855 7720 529
4721 5371 -85
478 2697 -527
5423 4489 -293
4672 2075 -649
761 7148 772
7303 5196 872
5377 7327 604
7781 7583 -936
7535 3573 -698
6746 4199 -804
4532 3422 595
6602 359 562
7366 3973 -725
6104 7859 675
3377 949 -522
1 2885 -513
2915 6316 -661
2751 6764 -735
3545 7196 -220
568 112 -684
3978 2788 795
174 2145 636
3528 3906 821
6548 2586 251
3793 1613 295
2190 2824 736
2874 1560 -48
1116 7970 649
3992 2722 342
7227 1611 -892
7610 882 -413
1495 960 -430
2618 392 -932
2280 3335 -480
2708 3361 544
4593 6244 -913
1922 32 246
3931 6389 -427
7937 1546 636
3446 5616 42
2240 7007 -989
1539 5425 604
7277 6299 -171
3833 2911 757
4877 2516 -135
2631 3403 -179
651 4111 904
5563 310 -477
2489 6912 409
7522 6477 108
6236 2491 -438
5053 6824 -860
5068 1771 -413
7067 1778 -39
683 3556 842
932 927 79
4187 6947 596
5899 3200 -255
2031 3257 -971
1419 6232 -667
4518 4663 -612
6332 6742 830
5419 1859 583
6873 4938 -386
5136 7342 -72
6377 5222 999
1766 6020 -937
1573 199 736
3670 5114 -568
856 2686 350
4588 1693 241
444 3569 978
7706 5892 640
15 702 -733
4733 6726 57
7159 2646 894
3083 7581 -389
7628 4471 599
3381 6171 -391
4384 1607 226
7523 3405 899
5699 7082 -707
5872 3521 -883
3028 6781 784
4625 6140 179
5393 1280 593
4067 4083 792
1797 5284 520
2797 4130 170
2004 3647 -105
5421 661 -686
6841 5740 -757
6139 2272 -5
4278 4508 980
2979 3900 480
7638 7496 994
2838 2072 576
2386 823 -233
3391 3087 -999
6708 1198 620
4105 242 879
5639 127 504
3425 1079 -630
7051 4164 -662
788 3720 -80
2138 3303 -503
4229 6956 707
5366 7027 409
872 7879 590
2360 6287 216
6025 6922 -904
5532 2161 921
4012 6917 183
6978 3229 15
1609 5784 727
3651 3034 -420
4352 2535 97
1287 98 -263
4596 3123 392
7181 7184 603
7019 769 -127
287 3514 778
5884 1025 613
272 1687 -85
2855 564 725
5640 3854 713
3854 2933 -600
2538 1370 -38
2145 3036 -237
5052 3157 -253
3570 7551 -580
7731 5902 -387
6894 6148 -913
6659 4637 10
2509 2932 638
27 3236 -230
2787 7648 -451
4797 494 923
563 3394 -638
7987 6618 454
1177 6312 416
7636 1397 -114
1474 7110 -163
978 1451 540
6478 3132 174
7979 1255 672
2908 3999 697
1108 93 -479
6732 5393 665
131 3893 466
7212 1437 767
5383 3912 251
2726 4908 766
812 4597 -897
5817 6833 267
2357 2490 -748
4809 4430 -982
7395 4021 -310
5260 6816 556
6984 3825 -946
1040 1618 497
3770 2152 -423
712 3892 -973
5978 3570 724
7801 1250 -514
2593 4965 -269
4615 2959 313
7712 5915 -819
2603 6377 477
4378 6167 -637
7812 7759 475
3354 3962 -288
5820 7919 -883
1331 1789 614
2296 4426 -713
2726 1537 4
6190 5454 -957
5706 4017 249
3421 7297 -997
505 1823 -321
5957 1382 848
7159 7046 916
5893 2395 -894
4873 5577 -668
798 7735 -176
62 4928 -746
5800 3347 -844
3953 5002 482
850 7171 -718
2678 6299 -203
6659 583 -713
4588 7415 934
7142 4483 770
675 1024 536
4399 5839 169
6210 2979 -133
4463 2371 -540
737 6452 273
4258 3413 -515
4458 1615 756
2432 4279 155
2892 2949 -597
3644 3149 -121
81 7319 807
828 4161 662
702 6897 775
2426 72 871
1650 7729 111
5007 194 251
3329 3430 -744
7059 4514 -613
6147 3912 -730
4310 1657 -601
2425 4487 -302
1625 3813 673
2384 7503 -755
6420 1382 -653
5726 2272 -499
5428 3291 -410
6846 4223 -797
7952 63 -904
6173 638 997
6347 801 443
3683 2403 679
6361 3575 798
6835 7578 -409
4260 6542 -965
5628 803 -925
4913 1980 -634
1658 6712 979
1517 4330 -864
4699 1218 400
22 209 778
4689 33 702
735 2656 298
4143 2122 142
1087 3333 -525
7326 6128 -39
2660 1996 408
3582 4149 -723
886 2208 37
7142 2483 -789
1187 4610 -97
2860 5653 236
6400 3805 596
5561 6787 454
3945 224 578
7159 7474 -899
3703 326 867
7239 2372 -682
3078 3357 -509
2881 1055 335
6679 789 996
6119 5064 926
6881 2036 -175
299 7698 -599
3696 4174 -188
443 399 563
1242 7056 -393
5330 2432 908
971 4398 413
2760 6540 717
7531 784 268
3690 6695 -757
1934 6150 -573
3904 1931 -249
1329 5752 -24
4860 953 674
765 6086 -80
3978 2802 428
3231 949 468
4135 5376 265
814 4247 814
647 6810 87
6447 170 213
1770 7073 600
5045 3796 656
4953 4372 -730
6106 432 971
7635 595 447
3191 7428 -178
2425 5789 416
3887 4562 -320
2379 4107 -374
1356 22 871
7304 3913 128
6637 1193 -857
5485 6276 -189
1651 2912 752
1643 2434 -450
4206 5983 587
5879 5224 -246
1449 7155 976
3390 921 -45
1800 1541 362
3826 4494 33
2964 1743 487
249 3173 -469
4401 2084 -324
1999 3408 -853
6417 2095 126
4784 7362 -117
5237 4814 328
7998 6835 -530
5296 7462 -238
1792 1596 519
4379 5224 -377
5085 7892 425
1210 1742 -916
677 4695 -639
5725 4536 515
1976 3897 180
2652 7044 -1000
874 5170 515
349 2726 -33
1136 7938 950
1622 1560 -45
7498 5361 831
2840 7308 103
303 2719 -920
6994 4826 -715
6237 709 -823
756 1287 -115
3041 2202 -121
3338 6832 825
6498 6538 -568
3251 5011 -448
1953 5688 -78
7007 73 -596
2835 1233 831
5633 6807 336
3043 3245 171
4207 6870 140
1209 1972 937
6228 6671 -398
1481 520 -546
4390 928 -606
6677 3065 884
4370 2898 996
43 5915 452
3250 6132 -75
5478 7905 -270
7594 5521 -53
2171 7688 649
2859 5148 403
6458 1265 106
8052 6514 830
2353 3053 523
1112 44 62
7933 5909 53
4466 6139 295
4833 5823 482
5209 485 -3
6899 3214 -562
688 4991 -598
526 6429 -136
7978 6921 -619
595 4073 278
2221 6871 738
821 726 -798
7393 5628 -151
1979 4968 -173
2651 4046 -890
5792 1056 307
7126 2393 -894
1845 3070 486
2455 917 -666
3853 2251 -867
2622 6019 -303
3021 7522 143
2765 5900 774
7688 2893 578
1514 4764 -188
6640 2106 -123
6259 7277 -368
7935 2260 -23
2512 2151 -403
1223 4921 221
3027 2088 818
2550 2727 132
5078 73 437
3988 7982 669
2919 7113 753
311 3403 -254
7018 348 -868
4063 6533 231
1525 4249 -343
1649 5513 604
3452 1313 -769
6437 2773 -168
6148 1262 570
4488 7677 -408
638 7515 104
816 3021 -843
6614 4170 -460
194 2613 -803
7589 375 -951
6757 5131 424
5297 5832 -1000
2942 3989 -471
6673 6692 807
1356 4222 461
6840 2598 -963
1840 7109 587
5218 1120 -785
169 6573 -930
1265 8001 296
6956 3797 -352
149 2966 -894
4811 982 -800
2105 1899 987
7408 7710 394
6362 7673 -36
6338 6065 441
4632 2094 -712
5 7713 -94
7782 2497 -464
2803 4494 645
1949 2604 494
5981 3633 565
475 1627 890
5866 6911 293
689 4018 -692
5500 949 -72
5027 7023 479
782 3202 -872
2698 88 -23
7270 1985 -269
1957 3962 809
2164 2041 175
3145 5621 431
1156 4943 366
5106 3709 844
5761 7752 519
7708 3080 -248
803 6517 -860
2337 4739 -7
4653 7162 411
5101 7266 138
5433 832 -563
1920 4969 646
7842 5113 835
161 7715 199
4162 7850 909
3939 4836 -472
4544 1429 -465
7257 6032 788
4963 2538 881
7988 5503 355
6216 6735 -53
371 7392 -754
5297 1590 80
7764 7013 212
6805 5177 346
857 5608 -304
7659 1468 -555
4348 1805 -338
706 6181 -384
2637 6579 492
4281 7089 -889
3775 3281 17
324 1349 126
3802 2842 -527
7543 7428 -864
4975 5 119
3268 2062 459
4219 7124 606
7054 3497 405
6274 5204 -318
4566 3178 -718
4626 6568 647
4170 6571 796
5211 118 272
7987 3927 -919
347 1810 467
753 2294 -627
6212 3664 -109
2714 706 -108
5286 3378 -881
1234 4039 746
7060 3152 -874
3236 1843 -217
4837 1550 439
8059 7135 644
7352 118 -40
1574 2967 -888
4574 1648 -693
1481 4769 -272
790 7838 555
5405 2458 713
4405 2399 -971
1031 699 -549
2303 6272 97
792 5664 -693
1987 16 -981
4545 5502 868
6819 5037 -123
6110 7448 755
3043 4430 96
5256 7073 -616
2454 3124 -538
7996 6746 -697
2015 6421 552
5955 177 190
3310 6569 -610
2932 4394 -662
2125 5494 434
2961 7572 -360
5404 4963 -683
1932 2457 -68
7644 4268 642
6067 3194 527
5588 3723 973
7414 5747 -23
6825 5797 376
1185 7081 915
2110 6101 -431
4647 4154 168
439 2397 -966
5647 1546 -476
1156 4275 -360
3388 6682 -181
4976 945 -905
4500 2893 545
6661 6839 235
6789 4415 -706
7949 2382 -361
5054 2253 79
4532 4286 710
5707 510 -643
734 4453 -648
1879 2003 -580
4085 2935 150
5781 1313 -798
4809 5400 955
4826 1329 548
3469 1118 297
6588 2888 -176
5626 3108 -864
5079 3256 -462
7394 6758 -667
1753 2088 666
3701 2076 -245
8055 1641 -846
6462 1061 -357
3775 7480 702
951 1130 454
1778 4130 -1
5474 5014 216
6038 3737 -588
1784 4082 858
4646 2819 -664
4993 471 -51
4478 6343 -422
1875 1114 853
4939 7136 339
7473 7434 458
3843 2073 598
723 1112 464
252 4729 678
3351 3391 472
2369 4734 -788
6968 2495 -232
4118 5018 -353
2976 479 -382
1845 2158 873
6098 4103 83
7706 643 594
6597 6055 -318
4828 6054 -246
5285 2294 69
913 2920 974
4224 3913 -826
4446 3487 -491
1253 877 30
3993 6218 82
6908 4521 789
872 1898 303
543 971 400
6781 4714 -864
6111 7544 521
1629 2161 754
6844 4842 -701
3626 3868 -451
3852 514 -426
930 5866 -778
143 2264 -154
748 2825 130
5460 3169 -759
6316 3966 867
6687 7377 -986
5591 2453 465
3390 9 765
1453 4254 886
4220 2199 -235
957 364 982
4417 3644 -664
5985 7569 -355
2031 5291 -111
702 5081 -270
7424 965 -171
4002 4565 701
4779 2084 -368
3383 1363 684
7658 5117 817
28 3803 -124
1316 3692 375
4123 2107 333
5907 1033 -551
4543 2540 534
976 3427 457
3220 3375 289
655 1893 860
7611 2359 -574
5786 2208 -991
886 432 172
4635 1426 436
5970 4942 933
3419 2559 -660
3116 7073 -299
1625 3989 -734
7741 5265 -786
4445 5741 -224
2474 6132 446
588 2219 598
7393 4217 -66
2752 204 -705
6740 5123 -738
4107 6354 795
5336 3442 -406
477 6691 -868
4152 5218 715
2861 3786 -843
2062 6747 236
1204 2988 -546
6487 5569 -203
7168 491 15
2511 5184 224
5252 999 -983
123 2240 -865
6282 3324 199
7136 417 -159
1507 3275 260
4897 1924 -581
6277 6521 -568
4200 5513 996
930 3070 -599
3157 3118 -4
6334 529 -369
1227 2735 407
2823 4995 -403
112 1968 -751
7828 6182 -820
6061 4866 -554
3565 4038 -224
2251 7327 529
5636 6867 379
876 1487 565
2841 6693 429
846 4638 -752
1989 5692 -473
3553 4835 -600
3980 4948 -738
8056 3634 18
6972 6541 -622
1435 428 833
5351 4907 105
4478 2497 -273
4716 3038 -413
708 7978 -326
7309 3077 -954
2502 5752 -443
6885 7806 33
993 2120 962
5720 2014 755
4921 3900 -716
7260 6842 436
426 1644 -732
4754 5933 774
7057 6480 806
6526 896 222
541 2963 990
6808 5175 183
4620 302 -546
1496 1890 138
2862 4717 -304
1842 7388 908
6795 5787 -298
1280 7578 564
4861 6859 923
1241 88 -227
724 2699 -179
3670 4466 511
6822 2994 707
601 1819 428
1264 3430 -529
1726 1545 -97
1082 4095 382
6941 176 132
620 6152 -962
7450 1581 -232
2498 5287 219
3131 6925 652
4889 5823 29
1898 5067 539
2909 6947 -411
1095 6890 -749
2885 1933 897
1207 5359 -491
5293 5894 -627
6255 7211 878
7698 1434 -459
6793 7284 812
2354 5974 584
