17
987 821
824 397 -171
733 511 40
478 914 906
109 248 -982
414 817 787
549 497 488
270 729 112
317 290 -596
415 752 -293
223 40 626
392 436 38
501 892 -741
435 210 468
745 754 -739
869 870 -156
817 711 761
70 533 990
412 510 982
461 427 -365
576 618 -801
359 825 732
496 481 714
295 799 979
648 366 125
742 288 -754
270 70 -819
230 665 611
643 685 372
506 117 646
595 34 -138
98 391 -936
566 866 -912
412 748 -105
298 68 -850
847 279 240
808 271 -254
352 875 -166
710 873 -195
882 654 562
691 347 461
130 544 -868
509 638 777
221 370 -276
243 481 824
713 577 -846
731 605 418
465 468 -762
337 781 458
456 904 -927
671 468 100
637 186 -305
848 186 -394
915 594 860
547 683 853
346 303 897
583 311 -529
37 532 -102
745 466 -721
585 786 -954
123 537 431
637 592 -697
401 667 577
817 476 -333
841 379 811
97 909 -833
918 698 862
259 654 -447
770 286 -345
533 262 -227
478 393 680
581 678 847
520 902 297
177 187 -29
703 417 -128
610 864 91
524 440 955
686 256 -121
914 479 -579
820 210 449
288 193 -783
747 307 590
122 636 -697
544 115 190
462 343 952
200 15 544
842 42 243
341 741 505
763 200 708
344 734 936
884 466 -857
842 715 -11
826 811 131
820 678 292
426 517 -930
646 728 270
182 53 -807
853 44 -354
632 264 314
498 122 -799
830 9 778
353 673 407
16 327 823
698 690 447
678 692 -937
879 513 754
716 826 653
524 62 -614
709 109 939
841 196 159
345 797 797
396 705 -925
733 376 586
194 282 -244
783 8 21
337 821 743
816 682 169
463 762 497
890 909 606
647 244 -207
595 292 788
387 862 20
767 392 515
894 142 -311
744 235 -794
223 134 187
592 320 -451
634 283 4
302 64 -166
423 391 859
656 409 -553
149 384 440
170 302 386
835 757 15
671 219 626
776 710 273
244 775 240
833 492 -348
544 553 106
382 914 777
640 244 -967
720 228 -655
911 760 300
875 495 -366
385 646 552
222 427 -83
78 38 913
806 694 -469
351 620 49
313 30 -643
734 178 647
6 869 977
8 766 587
420 790 796
913 21 -711
297 207 774
693 398 266
516 627 854
900 644 -56
542 600 344
51 657 -121
86 789 225
346 345 840
578 337 467
239 3 -959
32 554 -749
256 857 562
412 552 611
268 675 393
533 237 172
649 520 347
322 904 -552
187 786 -168
872 332 -242
608 824 963
874 457 260
780 163 -945
487 417 -242
125 734 -364
301 478 914
371 226 -414
633 241 20
428 757 244
31 672 29
148 298 398
246 191 -620
219 897 -340
406 814 -202
369 889 877
812 658 787
578 629 128
188 461 593
833 198 -668
766 829 465
812 396 -30
607 849 -601
136 373 -129
905 786 -18
223 134 -594
813 80 -712
438 866 -673
599 752 495
414 95 -335
157 266 -739
12 857 931
404 124 787
716 511 -146
475 854 189
566 134 -335
455 435 370
323 749 -64
1 502 -942
860 74 100
71 299 762
765 706 620
366 505 504
354 676 -5
448 682 -407
139 101 -348
274 570 -619
868 422 949
465 545 -105
45 540 -994
410 282 -623
137 376 -661
59 769 -481
872 250 -358
791 349 543
262 803 332
667 291 -734
691 135 514
600 126 995
150 697 -921
261 78 -908
192 414 278
107 10 835
486 527 -885
219 709 624
557 96 -84
702 488 981
63 705 -128
252 100 749
415 887 -256
579 106 789
57 354 59
211 680 -107
397 816 439
668 129 -196
357 288 -591
343 328 -757
273 364 -285
368 654 -807
700 695 729
571 740 125
318 731 512
66 248 -1000
534 184 -523
282 538 876
518 86 -786
130 875 664
157 141 274
463 349 -319
820 158 54
255 466 -677
916 868 -85
486 266 -673
855 318 -56
831 594 -649
458 3 -245
761 529 -857
748 404 202
405 870 411
314 542 -173
662 820 365
107 563 719
803 383 213
131 807 58
21 518 -954
600 465 -560
588 267 -734
154 529 84
108 640 258
606 305 -159
472 31 -657
513 378 -401
99 757 971
423 611 838
743 219 119
8 86 -20
504 612 -253
874 884 -483
180 351 358
519 902 -215
595 53 952
104 828 -444
61 773 873
483 473 -118
825 849 -653
876 498 477
673 620 -255
277 163 192
234 142 -376
212 570 -629
293 383 -196
269 709 -21
824 89 952
760 421 -525
18 644 -169
511 806 148
475 818 -932
719 282 -207
613 550 155
91 809 -87
745 531 806
259 120 -321
552 786 -259
510 521 -402
683 7 -783
635 818 53
641 236 -937
793 916 877
868 899 -938
248 224 -888
463 672 426
440 444 -56
364 507 12
461 448 31
908 81 -332
717 601 714
80 899 -649
253 185 -798
118 903 -693
161 4 -37
68 123 -370
852 867 -281
751 777 -157
872 539 475
916 343 617
979 908
167 526 -398
937 640 -831
155 330 45
741 884 863
781 950 28
709 379 241
55 960 100
272 380 -740
25 233 -33
8 746 893
851 493 144
409 307 -937
233 569 710
342 822 -561
368 819 -159
749 814 -187
869 820 -260
225 675 943
397 236 -339
150 123 -361
800 724 -151
895 127 -87
729 550 -475
875 746 -739
512 895 -176
363 686 -170
567 516 860
81 762 -551
471 549 -80
223 827 345
189 682 -942
210 638 900
410 507 -370
581 109 -7
131 378 406
167 15 542
148 373 -695
800 374 -339
217 306 695
321 483 -21
18 681 -360
961 262 -163
716 495 -147
437 221 43
471 724 -149
843 79 264
829 339 284
356 913 363
630 160 318
349 457 -5
869 209 -112
650 877 -341
399 491 -613
514 912 57
688 525 669
497 20 121
231 133 985
605 109 4
822 231 80
389 211 826
407 81 -445
814 734 -538
558 818 -165
876 433 399
716 119 -691
579 576 -594
750 828 -952
649 213 -855
59 345 -185
533 789 110
610 586 -594
825 119 -194
951 354 -409
891 278 -375
932 612 394
301 457 191
810 282 -598
844 894 -423
423 947 -346
24 646 167
599 158 779
216 277 88
778 660 -5
336 869 571
438 590 174
589 556 -682
866 330 911
66 535 -689
774 821 -213
897 426 -484
891 201 -912
368 840 935
82 502 -518
435 393 -288
439 127 637
285 510 17
178 10 -596
863 172 -733
183 760 -773
316 735 161
494 345 -903
963 190 968
917 424 -621
864 285 383
761 509 -243
865 58 55
826 561 456
126 782 -95
480 108 -419
153 345 -686
10 651 -960
117 693 -33
188 858 592
311 74 245
810 631 -694
51 37 155
963 729 104
855 524 285
490 97 -547
554 767 -143
509 72 -394
2 30 -260
534 260 -589
496 335 515
249 220 -110
931 35 466
572 100 -195
367 872 -188
435 832 -421
732 415 887
19 248 594
379 677 -321
266 441 -507
979 870 265
417 21 818
390 581 -759
208 443 -280
340 818 -861
217 42 -411
135 131 -712
11 587 -186
350 94 -987
917 80 138
742 457 531
467 449 679
232 602 26
490 353 6
738 820 -755
742 599 -319
374 736 80
90 595 -429
138 764 351
729 7 -901
46 364 886
957 831 65
644 698 -786
459 900 -160
133 795 603
742 304 -370
241 407 7
398 869 -681
272 665 -271
22 176 -111
677 619 336
359 20 -347
643 520 177
182 208 409
960 768 -350
724 959 -215
446 533 -505
77 776 -658
566 70 356
857 639 -578
445 240 -388
480 722 -247
868 483 273
33 468 971
204 490 -682
274 682 -375
219 102 -321
509 387 -528
242 285 -442
931 134 306
634 866 803
191 410 -511
733 57 -773
132 282 -555
933 884 676
358 977 -924
160 72 -442
37 694 39
570 344 -445
241 343 222
813 696 426
506 648 398
967 356 329
724 285 784
345 362 35
115 925 -293
556 197 79
177 276 978
931 67 -414
331 349 -425
611 154 139
954 201 -650
74 101 -145
773 883 211
7 346 -537
112 480 411
692 40 488
31 807 587
428 161 244
802 511 559
410 567 797
968 687 -308
101 170 -427
505 175 -932
815 244 693
381 947 167
501 166 233
238 588 -691
105 331 675
322 196 723
483 609 -936
577 274 347
679 258 -444
638 180 267
784 723 -868
489 803 -382
310 579 250
682 367 -559
417 359 -155
203 566 -552
492 564 -993
282 328 400
285 930 -552
380 898 -794
728 127 -89
608 581 374
530 109 -861
815 301 344
951 735 -57
43 868 657
924 381 980
975 585 889
330 485 613
240 17 198
655 747 104
745 82 595
820 363 -785
494 862 -285
395 466 -955
680 132 -599
929 963 -173
291 453 931
346 154 -688
322 853 662
787 433 -866
796 753 -521
256 420 -39
387 498 -743
136 843 392
421 667 -393
305 609 -187
204 956 -194
749 389 -953
408 364 602
851 537 671
487 656 -109
243 618 -114
732 745 54
903 690 921
226 173 78
348 194 -258
158 791 -379
500 246 809
121 767 212
552 57 398
234 847 -616
356 845 876
373 784 -294
571 902 -620
803 895 251
281 170 485
543 512 495
260 35 -508
43 954 395
433 683 531
834 138 -375
773 701 209
123 940 -236
154 961 -837
580 3 930
62 868 -530
688 966 269
198 251 -985
561 421 707
662 78 135
894 405 -25
564 672 -693
656 202 -374
612 890 -906
828 923 127
297 690 645
587 46 -571
945 867 -586
802 28 -599
82 851 828
812 497 -389
752 503 987
943 472 -449
671 240 -299
362 193 -430
393 244 -131
386 869 -427
86 496 -516
818 865 621
474 413 -537
253 754 887
876 911 -528
681 207 -735
404 694 559
212 115 233
643 255 681
951 553 600
771 726 532
632 249 785
109 350 -896
111 11 762
79 712 -771
195 182 -317
460 575 -166
780 421 -799
605 843 19
167 815 139
261 969 716
282 373 -38
659 85 908
189 501 -754
464 836 -685
911 329 281
71 877 -986
64 110 914
814 763 900
773 683 -729
520 41 -14
72 220 644
859 185 -261
539 448 -369
242 553 -407
266 631 -987
145 516 634
876 602 -885
104 753 115
888 148 60
870 704 63
182 852 169
850 273 -301
159 427 -924
284 371 864
922 27 784
607 205 127
949 461 24
681 632 514
86 427 -133
609 546 606
88 749 -927
878 362 -925
437 215 -236
368 487 -996
326 527 427
572 570 -567
912 892 -588
116 809 518
620 911 -397
732 905 75
213 963 -663
14 209 -289
895 785 740
383 222 31
869 655 436
815 968 -365
786 288 -277
254 179 984
891 156 -112
544 440 954
797 19 233
530 419 462
330 769 -970
447 392 843
39 270 174
472 916 736
930 941 579
916 485 -899
506 699 -226
662 598 -425
264 830 -722
540 520 -917
870 153 970
396 703 745
92 314 -153
918 519 -123
580 440 -348
960 42 992
506 466 -908
595 926 226
244 379 66
516 290 76
414 32 123
432 626 -769
249 667 847
616 494 210
690 800 429
890 821 203
496 509 963
295 65 37
561 511 -94
815 414 -853
386 649 526
322 717 -231
323 565 -239
827 393 374
124 406 -650
213 168 994
711 750 843
119 67 -409
481 580 8
391 673 820
245 445 639
499 374 573
20 503 -213
690 647 934
556 797 -765
571 648 -385
680 753 109
279 219 -830
456 471 -678
914 659 -960
856 385 609
461 610 -109
477 664 573
653 427 419
477 401 -894
184 105 -28
416 61 -329
651 555 -341
39 435 828
391 657 435
874 249 565
336 96 -352
309 173 -443
523 233 -461
128 108 400
642 298 -512
961 638 210
437 453 693
483 392 -319
372 529 -448
835 454 -31
58 738 530
473 582 510
742 140 612
95 323 669
774 203 -177
588 962 -395
473 768 162
377 956 -190
624 756 507
8 760 958
100 5 -102
374 263 -915
303 112 524
385 594 -781
864 20 -164
79 698 192
891 336 505
584 471 413
266 923 257
895 592 384
55 764 -638
751 251 -643
117 123 126
699 277 114
320 574 788
552 524 3
209 488 422
524 807 -623
827 721 89
229 968 -106
457 402 -211
168 894 932
732 616 -861
671 453 760
458 616 -205
261 946 33
238 720 -816
485 683 372
112 493 475
854 738 -358
875 14 125
855 658 -108
7 906 -442
64 656 -951
409 326 -389
146 99 -467
906 620 -122
72 423 -51
264 10 46
586 502 931
643 888 -883
651 760 668
366 897 -344
539 683 -857
384 948 857
496 179 442
306 10 36
721 890 -126
707 214 49
243 219 8
598 672 -897
926 573 867
776 153 474
747 96 836
113 713 -490
724 761 964
214 600 566
530 164 740
967 857 -914
761 483 -380
474 568 538
270 681 852
59 470 -99
625 562 -842
66 241 -959
942 428 246
575 743 -285
186 934 470
968 473 -801
223 746 -688
492 516 171
707 472 -656
765 754 -255
24 303 492
899 879 122
320 335 -900
335 754 -377
14 89 -78
656 643 983
158 288 149
875 326 -130
275 634 589
657 57 -518
596 322 -7
647 669 -907
419 444 20
304 928 -886
107 448 -212
68 20 756
201 532 -251
467 736 272
134 259 -218
521 342 707
870 925 728
503 391 799
432 900 987
211 891 -208
606 467 165
59 924 808
446 443 -165
492 909 218
304 786 49
25 348 945
255 857 173
159 607 -204
369 599 -974
31 396 -88
115 106 157
746 896 -469
837 316 -610
717 23 937
787 31 -110
190 578 -885
323 622 974
389 399 -354
112 432 -280
36 639 567
168 46 -535
102 624 -111
48 535 140
589 14 -416
568 532 596
175 208 120
948 902 -272
356 313 -956
669 941 997
799 788 877
177 789 297
652 604 918
921 260 70
30 926 836
498 715 920
274 347 856
880 286 534
233 854 208
62 351 -978
99 869 -374
142 678 -876
297 511 -482
198 611 -958
886 366 -398
50 101 913
199 75 -349
235 551 -112
283 549 889
837 695 -97
160 497 -220
264 127 -515
12 272 33
532 629 305
709 644 330
946 185 -718
194 65 -93
775 409 -646
64 687 182
953 607 -612
385 948 779
517 556 370
47 116 -145
670 583 -583
849 920 -26
283 6 -555
619 596 -98
529 766 824
413 481 117
64 552 -149
90 344 -934
314 451 -363
954 676 -713
696 722 668
414 21 207
672 569 299
442 288 818
124 491 -865
847 877 873
500 511 581
419 668 468
53 100 34
187 594 653
905 805 -919
898 819 239
979 445 -483
972 572 -25
639 263 -334
615 826 -608
35 559 -535
245 539 752
944 254 796
943 721 -349
882 355 -821
745 434 702
93 546 418
385 401 -495
336 804 854
675 10 511
853 901 170
277 727 -845
15 554 708
917 414 217
964 306 814
50 140 -589
955 823 -553
92 714 848
693 185 -564
4 716 -550
140 898 -442
378 227 214
134 343 268
65 36 673
290 477 382
903 939 543
300 145 845
904 439 197
223 445 -294
202 636 -963
192 677 295
420 183 -206
45 499 149
723 343 368
261 512 649
593 683 -273
554 845 -315
789 216 487
332 291 -826
224 827 -16
769 839 571
124 321 299
196 158 727
536 266 -827
898 533 768
19 675 863
540 364 -439
59 439 921
139 549 777
710 966 -226
970 523 -508
616 258 -745
256 930 -35
795 563 -956
33 954 -182
909 332 -898
555 69 938
140 260 584
557 626 1000
239 697 -887
234 959 513
8 498 -483
876 893 -548
444 727 460
588 294 -648
83 925 -867
477 510 4
791 925 -222
45 360 943
852 561 900
167 576 -805
301 209 144
423 168 373
70 493 -921
839 881 835
690 708 -90
943 615 -297
347 580 -280
564 634 15
691 807 -853
232 291 -233
695 375 -616
255 279 -786
579 17 -7
250 161 82
861 303 326
678 652 -987
39 299 -700
542 623 113
644 889 -536
509 882 -217
279 338 376
474 227 883
423 825 -979
718 658 -86
946 675 5
831 771 913
850 334 -215
263 186 -970
484 517 442
640 675 493
881 915 -775
503 441 -513
610 588 -449
217 479 -599
794 211 989
518 890 -376
148 45 -723
822 724 737
960 304 -60
157 287 905
421 294 705
928 257 -882
17 779 882
263 655 -347
927 369 -319
784 189 -867
387 428 -101
403 29 -562
254 741 538
852 373 426
471 429 238
888 460 -320
501 834 -759
842 343 484
347 725 -194
440 211 -690
651 240 -901
234 42 954
463 223 33
455 205 -864
176 651 -954
421 335 -4
193 85 -161
21 228 -750
789 110 15
725 817 587
262 116 -233
741 651 66
20 796 652
861 555 913
132 856 -699
179 610 -15
642 169 556
284 880 -413
880 336 -671
564 180 -110
796 14 -81
321 882 -305
837 616 842
87 831 -643
943 547 -602
334 403 682
68 239 165
591 613 -107
154 181 694
175 101 403
240 7 165
601 31 -952
310 195 -754
909 245 -492
173 693 -432
921 973 -662
415 685 -919
16 244 -310
281 518 734
793 264 423
730 418 -970
773 98 998
391 444 -151
386 590 223
794 751 646
35 709 703
462 142 823
19 138 -917
470 64 753
617 141 322
844 880 -238
136 376 -144
493 790 214
561 94 296
508 893 -470
637 184 280
12 968 798
374 686 839
849 395 362
630 771 314
888 920 -654
389 623 -379
457 203 -604
844 305 -885
63 647 -489
577 923 -494
747 458 -596
954 345 502
151 463 -130
714 804 71
371 861 -353
168 577 601
661 416 966
316 62 574
115 361 -663
573 347 -906
718 605 -399
774 126 -61
64 602 165
976 724 347
294 323 -524
50 451 70
108 715 640
824 654 -74
614 50 -121
470 976 782
427 308 -990
835 745 18
282 832 68
845 127 -929
168 613 -417
152 857 -174
907 194 971
388 701 495
885 123 110
707 754 824
79 572 21
799 826 -651
544 20 53
564 355 842
915 680 -510
949 948 202
554 629 502
441 324 435
929 221 -551
958 83 675
407 584 21
263 67 347
279 839 -33
908 246 -924
958 785 -231
92 577 386
17 460 -749
708 228 -644
243 669 346
428 565 750
457 363 -249
228 847 355
364 887 -883
243 247 -725
661 888 370
699 821 -219
828 219 -705
375 538 -936
254 2 -327
290 252 -164
842 963 -657
806 822
661 629 305
74 24 250
590 470 29
28 537 -889
422 225 711
40 264 -68
504 390 -4
297 59 -393
739 378 957
417 568 785
503 556 -47
37 33 -611
526 515 -206
437 589 -896
141 215 807
484 266 -941
129 641 -554
296 441 841
67 653 -899
176 408 715
288 587 623
125 653 6
370 160 520
233 460 829
28 428 577
736 515 412
648 280 -875
199 216 566
520 507 178
331 601 156
273 28 -243
187 147 755
657 273 590
525 461 -188
247 124 664
426 155 -959
618 804 -271
610 18 356
293 762 -695
169 694 837
57 705 547
683 234 171
632 645 275
699 394 -923
179 163 -288
329 805 515
366 234 -822
451 174 107
740 577 -666
464 603 -6
258 53 860
215 337 -442
189 506 832
744 603 961
88 755 392
558 91 406
300 281 877
639 308 -589
294 402 456
208 28 -899
70 532 637
624 27 -539
770 272 3
573 731 508
538 556 44
762 682 -351
460 277 711
79 670 145
562 284 698
131 656 -408
288 280 986
801 636 -422
500 367 -87
617 799 -637
185 139 -1000
255 656 882
544 189 -3
439 689 -88
201 377 -318
564 310 798
563 349 573
365 245 656
24 711 -990
748 123 -68
358 453 -813
364 750 -75
587 636 -252
366 407 679
355 593 -176
315 232 -830
585 649 105
295 706 96
256 724 79
548 46 -6
292 635 -129
576 46 237
86 128 -362
653 238 491
469 252 -666
524 480 730
150 634 809
741 559 -630
77 730 719
335 701 -434
581 74 -357
69 325 349
405 725 -245
489 79 -380
82 687 53
547 213 685
80 482 -580
485 311 48
653 228 -495
137 538 -625
314 145 -729
550 29 604
415 534 797
276 565 733
651 137 -908
462 98 141
556 240 645
352 243 -737
178 216 569
651 662 68
458 542 -15
107 540 -868
801 34 -313
461 695 467
547 446 695
109 446 304
86 127 -877
53 681 -36
725 374 564
443 388 -608
75 322 -922
139 129 -226
525 64 -551
674 798 -317
59 736 -526
285 440 647
584 60 431
370 335 -757
426 367 -246
114 527 -558
271 236 887
263 210 832
396 180 347
690 573 -37
777 580 486
699 644 -872
527 804 338
101 764 1000
365 345 347
415 136 -739
192 647 -458
760 242 739
426 465 817
576 157 369
122 317 60
454 660 962
759 302 -264
488 423 683
463 212 -480
413 325 -242
464 79 328
658 146 946
455 283 333
210 797 925
450 54 577
612 656 -783
369 626 774
543 601 -809
186 700 650
13 775 79
393 269 27
333 771 -976
423 445 79
583 476 766
672 570 567
611 713 13
404 642 -748
668 544 445
287 731 -512
332 88 -584
122 784 54
597 562 795
323 31 881
316 276 197
640 675 76
124 277 421
502 770 0
319 115 -261
638 311 -400
68 459 541
735 167 619
235 291 -152
396 474 -915
455 530 358
428 262 -638
28 344 -522
498 697 -503
205 233 478
546 694 942
412 116 592
182 624 -182
421 470 21
358 311 -977
280 215 -57
618 515 -612
504 494 530
555 739 -204
512 676 537
498 270 -250
670 619 -41
766 570 777
456 748 625
542 783 -582
231 782 -583
577 337 699
435 490 116
393 634 -611
260 286 -586
201 331 65
472 711 -309
465 222 -768
196 225 207
319 402 -271
87 325 -318
468 275 133
173 8 -926
616 111 -747
648 752 -323
457 286 537
743 409 508
155 694 328
193 306 -740
734 88 434
180 495 836
232 64 947
434 440 950
716 331 -487
613 628 -128
312 376 -114
45 522 -845
597 690 -191
170 290 -865
188 401 -563
150 475 -424
108 463 -435
14 238 -355
229 669 -724
706 742 -786
56 597 276
102 719 -285
387 275 349
479 96 -787
550 292 87
747 474 -96
706 670 310
594 155 451
294 194 361
159 6 -45
505 754 394
643 275 350
338 334 -935
559 154 -685
264 643 662
28 430 -109
69 604 613
637 638 501
350 601 470
1 752 -382
309 227 -800
628 356 601
468 404 146
534 531 -276
38 154 -140
641 389 -672
508 744 -89
302 366 -368
462 272 -744
801 164 -450
753 221 -856
37 236 -520
249 759 -918
107 98 42
408 652 967
762 463 -757
282 272 559
348 706 -781
120 211 781
509 195 -195
689 186 749
628 222 555
386 744 -809
402 240 -446
583 25 710
68 527 -624
283 252 588
692 472 -428
710 560 -145
544 461 -346
536 270 -300
628 570 -979
766 153 909
274 405 -784
711 513 778
782 99 -165
438 764 -473
413 146 444
290 778 589
138 130 342
749 420 -432
283 86 -314
739 256 333
94 428 772
660 734 222
311 405 795
511 675 61
14 608 766
582 317 395
517 536 910
114 162 149
268 560 -393
228 249 607
117 658 -546
119 622 141
654 257 946
252 9 -637
342 217 -632
626 775 201
728 222 -107
400 765 -673
672 464 503
599 645 -311
21 386 536
282 578 31
294 762 108
376 59 309
500 128 725
767 638 -750
210 484 763
649 561 834
447 209 537
445 750 -610
714 715 -268
71 717 -359
560 379 -410
450 107 -694
557 699 166
787 519 -487
455 742 -215
200 535 329
139 403 221
466 758 332
349 768 -137
307 786 -738
321 137 311
413 61 -747
701 704 -744
156 371 -261
134 70 647
247 184 -738
751 424 -403
202 650 -125
516 486 -510
363 44 -717
710 749 -766
132 719 753
207 254 -477
650 357 642
395 456 -228
567 793 205
125 63 340
276 558 -636
422 471 183
743 367 -968
396 545 -13
374 532 595
272 33 -483
33 724 -879
272 136 457
560 636 759
116 711 983
171 22 -929
546 570 -98
542 764 -55
758 752 -469
563 407 -261
298 794 -383
255 731 -788
698 95 -480
50 772 -534
221 549 -881
596 478 -595
7 208 -786
353 175 51
177 87 524
390 32 -451
797 32 973
74 614 437
470 97 -580
560 48 848
673 736 -476
769 37 930
333 245 -621
281 430 -117
652 226 675
630 533 682
658 97 253
563 254 -956
615 122 -335
489 715 634
266 610 -960
644 256 345
40 74 310
704 675 940
34 595 -767
784 717 672
638 740 -98
356 621 -850
586 416 -815
285 592 910
495 684 -202
26 141 575
339 671 -180
230 28 -710
385 468 204
433 361 544
147 214 -237
533 666 317
633 505 -511
645 8 957
669 583 -959
203 773 684
427 652 164
618 580 -537
517 222 780
680 418 -605
173 738 318
759 388 -204
652 296 783
625 704 771
517 570 -161
13 730 -798
782 663 -577
723 559 851
92 135 427
84 194 -33
569 431 -464
16 240 497
560 719 -604
424 791 277
180 388 -930
126 690 551
674 332 935
3 268 -447
420 104 395
443 347 -433
399 256 944
79 209 -446
602 594 -247
277 775 -297
28 558 -809
180 231 138
406 96 -659
498 451 135
650 547 -3
72 151 -221
564 156 -466
336 145 80
205 45 766
610 86 867
135 144 390
782 210 -88
762 722 18
578 79 -769
215 452 453
90 91 391
477 726 138
697 491 -274
315 181 644
347 15 -330
341 486 -758
46 91 -647
581 46 704
44 608 -387
472 412 -839
75 181 914
503 207 749
630 416 307
260 73 850
765 345 714
711 417 -755
725 439 -414
762 158 548
467 338 -621
401 246 -86
614 558 142
382 747 620
714 259 -454
495 34 -353
415 734 858
598 765 721
8 660 -579
538 554 943
110 98 -13
156 405 -48
418 704 -471
180 418 400
25 680 -944
467 149 -94
399 515 462
267 548 337
684 399 534
26 523 -969
453 175 766
308 505 995
595 137 635
212 328 440
94 538 -719
41 790 -693
748 319 676
327 790 730
541 269 -218
699 158 -153
68 503 874
664 786 974
206 647 809
574 530 356
360 227 940
355 359 -871
388 22 61
436 259 -401
48 113 747
729 37 419
255 800 457
507 38 375
298 290 227
257 438 866
279 197 516
291 296 -754
172 660 -790
578 609 149
338 139 614
274 201 -343
342 179 -412
731 461 -98
406 594 -772
283 647 -497
582 375 235
665 187 699
20 40 458
319 72 -118
243 16 116
591 403 -4
670 597 -378
247 475 634
571 590 -888
568 521 279
468 479 745
199 219 -796
126 51 -858
188 90 661
695 506 977
552 738 32
679 36 226
251 464 -601
603 510 -160
702 68 -488
410 374 -396
248 127 364
712 284 -734
411 758 -418
270 633 198
778 578 832
726 221 258
287 70 -40
225 210 703
654 12 -660
38 32 838
665 568 -169
483 785 -229
305 787 28
793 212 -892
636 676 814
499 656 -601
671 299 -205
220 227 -309
112 31 629
569 493 -857
49 642 -512
252 698 218
395 797 -354
184 6 124
343 286 -449
373 178 -777
735 371 640
247 379 -599
690 495 -6
674 446 -828
784 367 980
610 369 -524
434 248 -714
95 606 -908
639 119 -812
443 222 794
275 57 20
263 478 -438
554 446 739
34 639 -885
805 107 -15
239 183 215
654 386 223
247 278 -345
796 147 -932
151 264 969
324 525 -464
169 651 232
660 347 936
794 595 -560
455 357 -468
374 672 699
243 535 597
558 766 -331
13 731 347
622 86 92
265 370 217
130 105 906
297 680 89
221 370 -346
429 32 -202
612 648 301
505 717 -160
595 128 964
178 622 413
461 641 -35
236 745 -26
81 483 946
563 253 839
253 71 -812
716 661 -542
710 721 587
567 54 39
771 690 146
162 274 974
385 729 608
237 212 802
466 733 810
490 255 -20
587 171 899
721 279 66
175 604 -835
236 371 93
256 94 -646
347 777 217
656 581 -386
634 344 -956
712 238 -303
238 691 266
533 110 -201
42 22 516
645 294 -839
118 543 634
576 308 958
799 434 592
619 225 918
154 441 -413
703 443 -263
3 159 806
451 759 434
282 503 -636
296 105 19
31 60 -340
31 204 -349
527 309 -259
508 55 461
526 691 -386
300 429 -971
10 765 -138
115 72 930
490 118 -217
538 529 409
77 759 -998
563 371 -454
670 782 828
115 475 455
433 7 695
368 64 589
286 361 811
400 403 -783
508 679 707
350 308 683
583 234 -580
49 691 -63
66 368 507
100 79 689
144 476 929
750 389 -255
568 550 315
427 135 612
28 526 -147
361 496 225
165 212 901
568 663 982
369 410 -417
377 660 272
787 644 545
784 345 -967
755 758 -731
200 474 116
621 422 -116
155 498 209
188 717 -967
602 77 602
358 364 -78
537 751 757
153 142 406
571 689 809
391 424 956
1 153 -342
422 144 365
291 589 719
340 34 682
169 248 -330
541 189 722
637 223 -55
157 202 953
756 539 743
792 267 404
496 328 -564
116 385 757
460 458 -822
785 241 -691
480 730 -662
14 432 -413
400 138 216
473 683 457
794 370 -682
56 202 -167
758 773 -895
537 560 656
571 52 -101
121 268 155
639 391 -153
688 116 -689
282 539 7
241 49 -608
730 320 -91
257 119 264
442 410 829
249 681 521
802 339 -828
609 494 317
220 531 -931
204 760 281
773 20 844
327 109 912
570 653 482
513 195 -427
633 189 106
161 513 -633
438 376 557
804 207 -421
293 537 642
738 689 -680
164 170 768
685 104 -190
662 226 -1
337 61 -556
426 573 917
457 185 881
195 768 -268
261 95 -921
553 398 882
562 655 917
684 635 -404
14 104 -568
43 484 -728
162 87 -440
507 29 -115
85 321 -972
725 43 -957
577 659 914
324 87 -85
646 182 389
119 150 774
272 41 -692
646 726 -585
591 652 -377
800 569 278
62 497 -686
121 256 457
504 90 -384
67 17 -196
578 505 423
23 429 535
527 232 894
574 740 514
7 443 -844
24 559 178
183 42 629
145 254 -766
734 449 -945
529 146 658
735 355 -859
700 412 465
290 793 227
274 661 341
138 53 477
251 431 97
641 726 807
541 398 -416
445 471 274
301 156 319
655 434 248
344 347 458
790 53 985
250 53 648
172 675 -32
330 301 -494
321 465 774
941 819
529 228 -340
576 320 -631
534 896 689
69 228 -492
644 593 528
437 863 -68
222 351 14
647 396 -790
174 81 -254
362 901 -907
130 302 -196
383 706 -500
582 405 575
465 842 760
251 698 -327
779 828 73
764 142 634
573 725 -809
140 787 -956
24 33 303
837 244 -91
206 198 -205
766 674 54
730 934 659
663 748 -477
555 29 -483
321 230 -649
652 672 425
563 892 142
500 269 -474
929 354 932
854 654 777
358 542 315
506 476 837
367 582 310
455 765 -27
346 940 -18
443 858 -532
919 144 616
490 148 592
381 663 -639
413 21 -588
252 780 187
32 375 -980
266 214 22
883 928 927
820 423 364
414 55 -735
465 536 315
935 624 743
82 345 -993
138 407 -162
425 86 158
127 350 699
614 462 -201
337 742 -409
764 521 705
664 679 -6
632 643 43
122 890 -885
669 112 -526
861 254 -205
517 783 -536
811 76 764
383 565 -56
909 714 -975
232 644 -388
222 929 144
936 803 -121
172 414 -755
26 791 522
630 161 -773
479 412 -475
45 217 864
91 12 -1000
179 894 45
864 320 -883
847 388 513
515 328 631
215 286 806
