19
938 1851
670 504 944
26 2 893
65 600 230
460 736 695
160 568 556
85 590 183
688 99 826
227 664 749
144 389 394
444 302 939
600 683 724
466 289 80
226 64 711
760 800 331
438 563 193
219 150 110
59 280 494
766 111 679
264 408 319
620 35 671
688 186 743
392 85 70
728 59 847
440 455 183
653 767 461
271 526 473
787 554 256
593 541 394
170 433 863
20 513 531
219 66 9
153 774 638
2 141 937
454 522 390
192 725 587
492 293 864
370 386 806
355 779 315
437 657 458
49 607 295
315 787 523
146 391 18
345 213 86
472 611 836
377 570 652
445 649 316
712 489 703
617 195 48
419 437 707
451 97 101
280 334 674
70 535 85
618 239 710
625 564 312
652 773 469
81 556 292
557 284 487
156 559 360
191 648 580
727 795 256
70 153 224
731 597 539
325 128 1
215 367 697
557 546 448
656 581 559
734 78 529
815 80 242
319 804 813
442 81 154
416 681 520
144 313 991
505 344 332
550 85 956
35 326 447
237 182 774
482 70 69
334 502 52
94 182 384
252 742 664
732 187 635
305 333 977
539 267 531
803 565 323
300 595 665
128 20 795
477 69 779
192 49 276
365 383 220
610 597 325
533 790 669
440 507 170
323 50 583
723 13 755
139 208 654
146 431 128
552 274 127
364 447 467
172 163 854
559 308 29
32 394 837
547 390 132
463 505 524
419 109 749
377 199 411
406 623 185
569 744 13
597 200 987
307 416 305
400 252 636
287 83 945
806 497 656
444 57 612
748 595 898
200 99 745
387 398 795
765 112 743
97 22 585
189 142 961
249 732 608
480 628 809
808 618 366
812 415 37
243 314 36
641 637 640
728 487 618
322 819 639
706 584 634
743 428 390
429 729 409
630 776 743
781 518 437
624 121 766
483 501 22
326 606 562
626 295 893
537 739 355
812 131 863
522 780 18
759 516 49
297 565 802
701 710 893
219 459 429
484 708 190
779 765 992
470 668 575
378 562 530
236 286 266
542 414 826
356 566 919
225 228 992
760 257 856
258 149 977
758 259 964
424 410 682
580 416 809
224 790 395
183 237 242
596 103 441
724 353 55
763 589 425
329 394 89
599 276 517
344 146 452
111 320 448
554 27 983
138 732 320
442 3 100
317 580 352
431 696 243
619 213 333
387 338 599
172 696 114
542 642 176
626 293 542
152 465 22
291 440 728
494 114 459
542 291 852
162 63 203
193 157 551
615 230 154
326 327 768
184 580 441
622 559 317
648 495 712
420 480 119
342 812 480
232 432 451
231 252 51
237 484 290
641 219 741
335 683 504
749 305 366
740 643 950
89 450 294
16 589 251
521 120 279
265 176 223
233 619 622
332 110 982
804 622 81
554 598 457
339 797 434
727 555 261
706 441 258
406 469 853
444 499 281
419 227 796
177 337 173
263 109 774
726 542 785
328 314 979
102 34 296
374 805 696
50 247 992
544 516 418
247 257 380
341 80 234
129 526 485
254 579 182
156 607 615
167 391 181
513 654 882
730 69 314
549 752 575
223 586 971
49 540 613
338 119 658
632 40 42
564 351 542
653 434 898
786 754 439
149 733 607
520 231 656
682 660 348
300 276 467
766 485 416
797 571 886
224 362 626
703 794 150
588 298 936
177 386 507
477 562 305
625 803 23
612 17 25
2 124 385
269 114 864
179 301 90
642 262 771
371 1 196
234 5 933
112 748 276
337 815 525
98 417 643
51 250 385
544 806 913
296 679 520
92 637 225
525 33 327
625 129 582
475 247 381
629 553 395
113 587 150
703 819 565
752 429 426
94 357 323
293 542 456
177 654 878
578 465 422
195 301 265
194 214 439
206 22 580
747 630 128
577 299 911
163 368 471
600 390 554
98 168 472
587 497 985
32 580 254
577 96 240
211 215 68
414 598 555
549 432 79
226 490 419
331 39 83
323 812 96
732 643 206
369 364 126
64 771 78
658 380 424
443 726 909
177 733 925
285 221 290
156 747 589
642 236 180
480 57 51
682 475 22
142 683 819
200 10 409
268 672 981
551 3 447
125 789 970
723 484 837
282 515 226
119 700 679
476 528 869
413 4 21
347 792 285
771 151 875
23 332 385
213 432 335
85 164 197
385 786 700
448 286 706
651 24 398
130 641 947
85 16 629
565 116 456
411 56 524
465 172 571
461 339 193
765 516 15
685 228 256
253 159 638
227 229 485
338 289 261
302 73 284
737 254 631
29 489 525
407 126 109
506 627 240
509 697 238
394 51 854
17 179 533
335 11 660
172 767 664
28 767 941
100 598 726
9 24 356
262 443 266
191 630 154
648 651 209
490 429 106
577 624 332
706 744 414
375 761 560
422 483 1000
330 126 413
218 214 432
286 327 406
17 340 562
299 221 282
66 557 81
363 348 194
751 312 190
410 200 211
204 361 15
619 286 134
685 368 217
357 31 531
290 28 655
693 590 221
257 538 170
774 37 841
437 483 142
572 115 485
613 202 533
301 436 185
337 301 416
635 366 279
211 79 736
557 409 695
769 700 959
351 150 770
562 770 62
200 337 426
195 300 637
214 50 351
687 518 876
33 161 981
243 616 859
392 769 516
199 636 523
545 602 582
561 707 825
578 479 245
6 635 582
390 712 689
517 230 649
61 423 874
552 591 101
668 85 100
7 349 172
542 216 249
110 755 190
809 273 48
283 744 607
46 669 165
557 317 420
244 215 315
286 618 605
326 499 391
478 21 397
123 586 786
86 394 609
296 245 872
48 728 700
266 357 40
760 179 483
123 528 494
769 596 503
414 693 241
676 562 537
739 558 209
38 707 211
126 416 97
188 671 12
488 318 929
29 531 362
501 716 39
509 12 625
777 818 696
581 454 951
710 369 664
429 528 242
154 433 796
587 289 515
592 440 513
770 294 918
71 547 290
378 430 999
675 623 851
588 547 159
783 68 495
68 195 469
38 275 741
551 215 13
215 797 764
394 113 300
222 685 991
100 411 609
481 226 53
670 95 888
175 231 354
3 557 312
554 647 398
207 462 679
402 663 794
228 107 652
781 613 485
810 361 116
442 279 9
44 293 955
637 585 339
545 4 469
693 96 708
453 508 868
170 761 861
38 779 614
278 450 74
544 683 18
618 256 715
271 241 599
469 291 276
311 528 761
114 517 679
809 698 611
590 498 282
738 506 191
478 584 230
47 488 730
776 277 948
119 673 908
299 273 381
675 443 452
602 725 448
573 629 883
79 308 689
67 25 44
57 299 512
126 199 376
11 662 813
675 148 635
123 43 538
86 470 486
625 437 948
427 768 237
88 712 395
817 638 588
24 259 564
787 403 3
762 565 915
120 553 935
760 765 892
724 303 392
707 779 192
288 734 67
125 494 50
316 389 777
75 692 110
33 314 535
116 412 603
286 272 680
753 217 833
25 495 428
154 241 355
540 169 716
568 714 223
810 518 182
128 373 285
210 514 226
474 209 647
546 130 771
387 34 324
609 274 952
423 154 122
596 637 759
152 574 458
476 350 448
225 186 527
72 388 798
399 207 9
161 658 54
372 44 251
380 196 584
121 697 781
183 364 386
369 299 948
6 223 472
151 500 254
163 371 316
309 75 672
133 291 400
503 465 897
278 264 279
687 505 374
646 503 542
354 170 714
459 737 928
68 787 607
689 616 394
562 158 258
63 55 330
237 244 432
184 21 573
770 23 32
26 798 700
462 367 622
77 514 852
331 795 854
605 425 128
22 787 311
393 275 93
161 817 224
216 301 868
584 144 785
103 448 537
178 2 584
595 336 557
400 342 988
149 812 42
775 737 990
165 636 332
516 215 69
273 569 464
288 112 767
104 627 660
462 787 189
793 339 307
389 481 966
806 66 884
210 340 317
250 494 384
488 402 418
164 241 199
244 214 629
303 678 418
68 745 342
347 319 19
99 142 797
502 389 499
475 616 546
154 213 939
226 738 859
284 208 120
757 758 344
568 228 465
192 117 882
10 821 625
776 117 668
780 739 782
10 519 212
643 711 921
440 268 849
807 29 324
589 711 542
772 143 308
790 283 725
411 652 206
138 787 231
230 449 805
345 647 686
356 476 693
681 22 548
505 62 310
235 679 219
748 787 278
609 202 431
220 81 90
485 632 287
651 296 985
407 501 576
701 12 76
476 744 847
389 163 401
270 200 252
660 191 453
682 731 422
222 80 614
372 493 733
265 233 291
462 703 372
701 675 719
122 55 706
808 590 701
197 180 789
232 181 130
13 141 716
210 776 574
629 656 879
7 166 420
551 252 85
317 555 559
484 640 400
598 381 862
560 134 870
90 612 296
789 593 564
23 570 345
23 158 222
99 122 316
287 74 378
10 78 5
135 12 679
187 345 517
761 686 729
722 562 483
657 148 408
494 525 672
692 304 504
480 574 523
784 747 589
711 310 156
219 175 332
145 322 472
35 430 873
213 139 40
6 622 832
325 211 396
576 244 69
193 491 42
152 566 228
742 572 663
673 718 269
530 375 795
424 240 75
798 121 947
602 166 760
631 554 24
820 510 565
101 328 37
76 170 297
1 722 203
788 150 787
61 48 118
273 791 692
365 801 129
67 354 436
376 125 42
243 584 746
163 599 635
98 96 466
330 48 513
493 709 994
235 223 823
798 401 748
685 758 636
347 170 814
354 128 156
737 639 315
742 125 742
597 508 37
741 742 940
711 506 717
501 237 16
297 399 427
643 151 411
175 664 208
583 291 524
242 36 148
353 529 386
499 554 293
474 613 616
32 783 798
474 404 961
346 811 57
453 496 618
711 105 674
303 697 321
346 377 79
438 138 128
446 103 2
145 686 48
779 732 471
591 295 983
649 508 136
634 504 918
128 24 524
553 236 374
744 95 305
727 238 473
582 702 337
552 810 892
643 508 394
687 402 913
702 358 328
570 509 397
379 412 578
345 146 968
502 725 572
331 720 989
438 386 118
329 214 300
97 254 140
150 204 670
434 305 71
701 481 958
361 152 684
322 112 448
454 557 105
311 364 310
383 684 604
577 727 384
257 389 189
138 815 884
797 342 251
286 586 521
102 763 959
483 312 933
404 259 893
641 273 229
531 518 300
10 394 116
585 748 779
508 345 49
378 719 538
317 606 574
324 798 221
123 557 52
278 710 998
274 645 52
61 529 718
810 558 751
380 485 771
118 31 662
153 398 60
268 117 431
758 169 161
762 200 126
620 767 881
645 448 400
162 369 462
671 211 347
436 205 1
781 286 718
64 191 595
524 107 575
288 254 342
55 285 164
251 67 558
580 674 445
134 150 756
359 260 330
472 384 920
821 15 345
664 461 416
643 811 258
626 639 174
89 591 54
724 134 572
129 265 813
407 322 159
428 512 338
45 576 720
600 265 845
642 641 946
167 161 538
142 386 482
204 33 411
181 327 810
230 261 594
190 379 619
23 383 156
24 369 825
595 776 775
90 810 927
636 730 712
33 223 197
677 439 237
573 563 309
660 64 511
507 161 404
277 686 229
793 463 15
285 565 651
394 516 344
1 124 630
476 561 11
128 571 471
814 620 812
15 218 412
223 576 956
666 19 829
248 797 924
29 221 486
432 365 90
413 178 128
4 98 26
24 65 966
578 789 184
335 247 239
97 90 609
623 580 470
527 387 456
746 670 21
262 751 308
570 267 713
593 619 156
408 643 534
353 776 414
111 496 686
624 305 96
624 318 573
48 689 711
148 813 273
121 670 116
386 423 396
245 377 206
2 98 394
639 498 510
719 606 565
736 750 824
574 749 459
67 568 555
618 451 579
516 578 134
810 567 735
646 398 417
691 595 440
588 675 194
752 316 424
286 292 256
98 683 758
411 641 199
554 438 304
338 304 441
693 105 870
629 501 115
275 513 732
614 704 145
646 657 18
524 304 348
708 218 264
741 326 506
39 89 620
186 586 946
454 397 422
543 353 820
57 616 455
207 366 985
498 268 926
741 651 75
108 29 830
798 238 430
45 548 217
229 634 541
9 532 47
516 101 918
627 312 421
694 709 197
72 135 134
294 519 333
232 51 330
358 595 702
313 751 102
649 806 478
570 316 252
575 600 70
292 512 924
324 165 343
51 306 620
817 329 38
275 709 123
654 732 672
4 390 677
564 337 863
102 21 237
716 564 888
142 642 201
331 361 901
381 526 879
251 437 699
555 589 70
104 516 243
337 727 97
296 634 230
466 384 288
729 138 753
762 126 308
563 735 15
394 506 252
638 798 696
119 290 517
510 654 429
642 179 686
391 336 390
693 112 537
613 286 490
597 818 10
581 797 472
740 789 877
459 613 120
198 711 743
246 56 419
192 569 111
474 123 911
503 8 111
807 715 32
451 718 399
256 409 180
174 455 138
159 820 828
67 530 548
563 52 12
272 206 723
759 3 48
357 734 618
437 336 369
366 651 444
58 537 534
812 694 351
370 237 562
447 36 561
368 746 631
185 644 694
618 199 942
338 402 945
604 163 892
83 391 89
745 364 262
466 195 599
446 320 360
208 500 634
281 792 619
388 570 1000
185 242 546
629 325 758
65 220 595
246 547 777
446 771 950
79 127 740
718 411 878
443 727 891
248 273 292
240 273 818
166 598 661
669 174 529
738 596 249
66 274 510
792 500 650
3 165 131
305 160 61
315 612 818
72 245 497
668 737 666
771 746 663
407 541 84
211 455 664
619 175 918
541 69 595
680 443 450
455 106 222
88 119 946
534 766 193
22 389 782
674 688 504
628 352 652
364 335 404
521 687 262
528 80 275
600 430 294
307 222 160
549 803 617
659 564 482
223 512 934
85 158 463
223 554 674
752 301 748
285 712 805
676 325 498
701 42 465
101 400 496
510 143 732
178 617 186
344 754 409
234 415 429
276 335 886
468 51 197
92 816 390
350 73 995
465 155 367
711 104 334
303 383 878
171 546 975
217 520 946
509 249 616
274 15 941
61 375 617
238 325 462
678 279 499
601 682 446
163 303 70
156 91 292
616 707 965
676 133 936
443 699 514
817 112 225
800 198 755
595 472 987
764 644 221
652 425 967
242 42 761
115 320 769
595 677 331
181 602 245
714 164 104
696 554 3
369 251 153
252 635 624
16 726 231
403 725 980
286 90 344
805 147 622
740 2 981
548 475 385
31 745 181
7 46 983
154 482 791
703 503 657
12 582 71
14 243 691
711 344 110
263 733 903
370 116 879
342 600 435
628 435 806
79 526 191
345 214 185
18 659 542
531 530 221
155 694 984
609 494 336
648 199 820
303 190 419
123 708 872
40 519 575
48 228 318
490 10 328
642 665 60
651 141 907
605 486 515
761 623 329
350 580 549
312 711 359
133 218 499
83 100 68
439 372 79
85 86 345
645 589 351
767 647 291
353 33 256
629 532 877
708 605 244
404 779 279
503 623 997
343 767 171
489 494 515
936 1971
606 639 364
429 663 400
494 302 746
257 325 149
549 9 576
138 732 331
726 28 876
791 145 24
70 374 625
670 610 871
674 176 290
601 44 604
462 515 553
590 539 804
870 769 252
398 147 548
234 683 599
855 474 817
187 686 583
482 28 651
586 618 836
61 339 685
462 154 282
796 895 439
294 630 275
515 799 861
20 787 273
877 80 525
420 780 339
387 855 224
140 260 996
876 655 650
363 584 726
393 868 363
491 305 115
182 608 528
747 903 813
833 736 710
168 144 380
326 919 214
512 809 104
267 866 316
898 850 569
510 426 634
609 12 675
8 88 101
637 125 232
778 880 53
673 933 42
537 194 574
736 47 855
136 466 108
904 728 681
314 562 662
286 23 197
715 594 801
451 542 574
792 660 386
760 321 72
712 238 966
935 867 312
510 752 971
95 684 446
862 421 413
443 67 43
157 446 873
570 41 414
932 445 281
294 658 335
494 47 250
594 338 412
776 120 415
695 485 594
291 839 510
106 587 330
420 866 649
804 552 601
835 373 175
421 39 702
522 313 561
336 195 577
23 278 469
661 718 262
347 737 290
248 274 717
118 616 210
791 18 383
867 398 163
19 293 609
125 761 367
184 237 700
45 308 592
354 525 211
499 929 489
230 381 701
247 658 145
411 577 894
289 662 940
344 394 878
677 848 263
179 667 176
240 252 70
577 928 972
68 61 949
675 559 588
38 371 626
208 209 525
627 925 680
798 42 355
701 909 419
606 408 535
301 634 348
490 616 646
112 468 11
155 324 675
498 637 228
223 657 787
275 772 817
886 831 398
35 263 932
593 228 40
674 641 152
322 716 21
354 37 749
174 508 195
432 377 456
271 558 327
833 249 323
926 70 442
312 115 212
596 709 234
514 95 895
392 695 46
609 179 431
152 872 435
741 112 11
605 721 377
551 700 547
43 773 361
913 470 261
87 388 973
25 180 549
359 126 835
742 571 72
558 534 777
393 336 906
405 216 481
603 728 98
646 393 178
63 750 351
72 474 168
371 363 272
396 486 677
396 427 5
629 523 949
936 98 377
889 722 656
308 570 324
488 309 773
119 105 846
734 823 244
686 878 497
26 403 880
706 770 846
773 590 537
695 261 684
914 523 598
935 726 240
331 367 482
401 315 307
189 317 907
701 206 712
502 129 163
295 764 709
357 441 519
177 31 880
660 719 876
667 308 905
524 847 562
788 609 334
278 219 625
523 103 923
307 58 558
554 223 324
475 316 660
439 510 956
193 310 896
718 625 273
825 692 891
847 356 361
154 420 420
868 925 592
240 89 739
915 189 127
350 915 719
457 239 409
791 556 913
380 90 93
234 598 507
551 779 176
334 581 972
104 79 323
152 590 989
591 530 689
359 27 383
104 158 251
837 385 692
187 110 359
32 851 693
446 860 825
722 824 302
686 335 590
911 862 515
305 23 181
444 224 49
813 3 873
97 274 952
305 167 551
75 551 55
301 623 14
608 912 714
640 52 720
168 318 87
632 663 81
72 746 963
111 873 346
64 405 628
262 592 740
667 672 723
79 126 136
748 247 189
897 9 111
558 427 827
126 420 506
686 657 244
564 123 85
38 931 186
21 561 300
48 404 382
924 278 719
275 749 432
142 725 799
827 461 649
915 381 451
388 1 242
464 914 957
745 881 835
450 180 766
220 561 809
484 856 925
388 111 82
197 153 867
788 324 559
229 169 214
679 60 437
147 707 848
677 327 248
568 494 323
261 519 933
761 867 943
207 370 168
348 284 683
388 750 560
696 745 315
361 819 725
818 162 774
311 786 692
455 926 984
34 581 52
871 841 996
396 357 222
283 665 855
4 723 594
908 127 983
142 786 597
935 927 222
925 139 600
22 871 916
73 607 822
915 18 908
669 299 288
650 196 75
403 147 345
733 923 414
690 353 678
353 494 463
243 434 176
345 42 505
90 787 459
530 582 435
892 131 213
202 226 833
711 341 229
164 908 823
784 652 957
204 824 998
170 566 359
82 225 504
460 630 468
704 143 754
845 304 941
750 753 393
121 341 995
663 74 267
428 745 317
28 680 806
18 619 893
866 746 489
667 613 397
426 29 613
245 810 881
85 190 403
390 281 896
856 843 755
762 13 756
284 388 420
95 935 710
915 228 321
257 216 46
670 816 711
762 173 958
291 384 573
107 82 592
241 788 149
471 17 958
479 160 679
746 729 673
215 49 46
751 740 497
284 341 304
126 379 320
524 108 801
31 299 728
559 370 296
821 284 876
690 192 106
555 659 551
893 919 369
288 642 645
462 760 744
527 635 888
586 188 748
513 888 463
647 460 201
465 593 505
304 286 31
495 465 488
36 520 511
554 252 850
793 438 244
660 209 859
335 909 896
688 299 803
519 424 911
668 648 714
361 805 949
46 817 46
808 253 661
497 741 860
596 893 641
325 621 201
925 221 210
680 163 552
655 11 124
685 532 642
530 252 281
798 200 313
296 805 872
290 655 298
827 101 936
6 755 991
844 96 933
674 396 269
558 403 883
18 606 512
234 291 354
910 876 429
156 681 892
620 634 942
619 668 788
401 210 655
700 912 851
462 470 535
225 485 433
177 203 796
203 903 606
692 347 420
341 196 303
481 460 29
378 580 435
551 191 274
7 934 27
846 873 101
2 232 540
546 570 500
369 7 494
20 174 243
523 694 490
883 104 948
754 560 638
624 896 789
619 273 278
293 118 809
342 292 251
926 172 18
713 30 309
661 338 484
656 654 754
282 29 374
829 403 769
848 54 773
530 147 819
351 300 867
344 490 411
584 58 736
79 478 813
813 771 478
641 510 62
544 739 165
630 835 853
63 410 599
512 284 790
628 485 685
88 450 805
349 69 236
392 290 333
358 460 168
707 404 614
484 934 488
465 255 723
135 730 248
162 201 188
608 168 479
294 113 770
606 851 770
932 573 68
109 670 351
828 845 430
271 744 752
825 167 706
431 243 621
19 492 202
287 805 712
415 326 689
718 655 150
790 508 603
181 706 673
681 639 215
882 801 787
243 676 497
557 35 607
329 766 830
790 443 112
930 92 829
625 578 261
689 275 36
419 175 757
833 530 707
363 407 264
881 623 818
571 829 405
473 421 71
471 747 351
432 89 740
808 789 504
454 240 785
73 853 789
610 715 135
755 544 625
891 648 782
502 547 199
503 98 713
239 99 870
638 97 13
13 109 359
858 70 983
160 325 1000
711 784 677
936 75 890
341 804 140
489 319 511
134 495 997
127 918 157
672 189 207
873 667 629
291 742 266
887 685 117
553 234 87
613 618 250
822 917 996
71 279 659
262 174 414
384 600 733
529 887 674
398 542 283
220 897 258
202 891 959
385 304 885
548 35 6
854 290 83
119 631 704
833 540 657
391 503 124
140 507 234
932 628 215
346 405 265
330 776 413
107 757 933
760 550 377
273 896 272
22 618 688
567 614 372
499 904 541
783 274 21
463 106 746
511 685 197
707 252 699
895 319 213
449 508 313
364 379 188
757 228 819
339 45 291
555 573 150
510 84 151
683 345 616
132 229 301
357 464 785
687 648 754
355 359 143
144 273 308
712 905 523
521 934 967
397 891 999
380 604 597
599 24 485
682 25 945
333 428 868
58 778 175
399 742 633
496 272 967
286 183 587
602 549 623
56 827 606
867 624 992
936 46 74
200 636 274
764 335 570
327 875 730
447 553 765
791 649 613
627 39 38
24 386 553
281 224 134
695 557 566
384 745 810
65 232 547
725 469 62
551 18 620
405 721 613
847 893 759
932 825 532
599 904 235
419 338 599
193 467 301
823 564 28
45 120 180
365 157 424
768 734 53
917 532 568
121 389 995
481 21 704
516 79 849
125 858 708
563 607 986
333 657 531
509 760 832
741 635 913
735 203 396
115 334 422
433 40 942
12 665 6
811 557 876
230 278 473
149 830 280
445 651 72
104 49 346
631 274 54
608 869 933
208 24 273
229 471 423
309 429 719
909 80 662
695 714 632
36 576 183
417 574 547
650 222 823
221 325 590
785 225 419
461 57 345
855 507 378
41 413 390
887 657 444
542 607 745
208 481 50
152 789 87
37 515 874
96 448 650
22 350 16
415 927 971
263 419 865
837 168 760
601 632 426
898 486 427
181 741 44
178 772 89
313 376 948
643 55 32
58 29 809
189 346 411
510 379 360
799 874 548
887 518 314
821 513 673
43 126 596
191 139 223
332 316 712
574 209 615
739 86 282
569 438 423
269 906 30
142 374 49
812 300 704
523 802 505
687 2 444
249 327 971
311 18 990
496 868 588
178 258 693
506 81 682
618 37 929
565 275 494
10 868 757
872 909 622
234 76 400
523 731 662
831 800 615
493 598 711
54 819 844
297 507 165
801 201 454
133 456 901
835 505 14
741 87 639
128 251 965
259 546 599
19 715 259
86 235 184
822 502 692
890 688 787
473 84 523
799 319 57
43 545 294
20 800 394
740 571 430
450 819 498
485 361 270
754 28 683
133 176 775
751 15 657
109 398 223
349 895 649
892 32 236
408 724 326
665 340 314
92 71 873
4 792 861
853 508 129
156 692 389
222 322 188
392 543 111
210 369 337
912 637 635
702 191 257
931 375 498
748 376 525
441 577 96
241 272 748
315 589 872
290 285 949
211 781 358
119 195 871
399 299 298
787 265 338
661 223 731
263 325 306
924 461 298
736 519 680
681 845 8
884 265 338
331 411 73
58 865 697
913 307 210
616 232 30
58 437 335
440 447 85
72 806 630
121 864 888
679 387 504
866 487 400
232 761 259
249 617 523
421 764 230
58 659 430
915 326 514
793 896 720
872 249 507
72 405 331
68 205 702
317 769 336
528 891 32
711 516 212
519 222 29
847 929 383
385 664 440
759 337 99
606 374 908
583 909 425
553 290 540
291 364 838
766 325 703
458 161 726
254 686 743
258 838 820
864 716 841
873 23 424
40 687 252
843 500 25
138 536 137
92 381 459
683 689 501
228 381 927
840 725 599
126 420 749
3 504 871
364 372 762
158 841 208
18 817 382
818 858 352
849 307 824
928 207 180
257 763 125
384 50 601
847 290 200
148 713 624
19 346 597
272 524 487
500 597 146
604 822 96
610 454 311
59 233 449
196 554 253
71 827 832
917 78 496
902 695 189
310 105 121
360 87 276
816 805 21
653 647 920
423 526 412
269 760 716
604 290 893
199 888 314
606 44 8
882 764 592
833 400 178
285 693 284
511 254 246
108 602 874
916 693 635
376 411 928
633 895 333
750 157 979
769 783 938
720 101 572
592 45 155
271 221 234
639 133 337
230 50 36
560 516 470
730 192 672
495 484 481
125 361 957
124 60 210
381 927 634
376 295 911
564 250 888
413 348 409
349 737 655
105 148 246
540 425 906
77 198 935
202 582 459
738 799 848
341 405 351
5 624 588
287 241 717
15 492 994
398 424 398
166 593 725
623 249 12
727 79 676
673 152 522
537 867 354
865 569 634
372 691 518
205 85 558
304 453 752
602 48 36
439 697 251
426 551 656
89 644 913
727 930 203
166 595 401
769 762 232
407 255 218
401 565 430
174 57 439
304 319 802
562 191 631
750 101 99
933 439 869
484 497 501
303 502 506
901 714 202
251 716 716
822 328 101
576 508 1000
756 630 321
591 161 402
465 365 29
366 15 1
126 889 529
813 77 482
424 780 442
503 833 83
896 430 995
841 393 516
61 690 72
362 677 185
662 170 184
811 14 840
470 780 63
153 719 395
557 63 112
720 137 699
620 720 362
280 97 975
483 606 546
308 447 960
705 674 512
741 684 261
762 362 493
221 50 577
564 552 319
907 132 471
440 525 658
817 925 944
303 626 621
625 848 975
87 254 728
923 471 502
888 541 318
33 840 737
311 66 102
329 724 240
264 411 302
907 880 799
125 669 162
61 4 960
206 921 251
564 311 509
759 831 364
659 558 378
348 127 757
103 240 434
187 690 459
729 202 239
871 231 117
523 185 494
527 230 44
797 249 1000
328 582 446
239 159 954
902 1 587
775 195 949
631 671 14
412 542 51
517 643 475
543 460 999
523 419 896
176 508 940
618 848 145
759 147 799
855 448 403
926 256 125
176 42 418
916 935 932
229 94 373
735 288 630
39 745 963
729 564 507
226 482 912
790 299 507
375 761 918
371 705 931
484 160 384
165 914 453
377 934 148
658 414 545
857 934 658
555 517 449
797 913 823
893 509 862
685 625 45
396 872 497
437 361 490
715 303 427
143 863 122
65 468 566
854 917 616
451 759 75
620 33 737
698 267 920
197 860 489
319 806 392
320 122 494
701 534 561
872 134 885
460 513 310
857 330 92
420 347 674
572 67 789
198 913 696
32 807 430
175 78 829
501 273 852
556 666 803
449 932 41
325 698 729
377 779 804
48 262 405
82 161 767
126 685 159
710 650 215
84 756 443
401 445 124
196 232 458
829 334 602
564 274 388
847 798 389
324 673 176
880 918 538
399 841 46
860 511 898
428 909 535
196 476 338
348 505 174
878 420 786
249 374 250
285 765 141
307 499 784
420 570 377
66 805 97
86 325 343
258 364 305
286 868 202
241 584 602
674 103 186
648 43 909
894 32 831
485 657 377
699 536 294
352 608 29
526 570 465
771 814 970
126 360 146
589 410 189
859 579 489
219 708 799
258 633 60
31 338 903
500 736 443
880 685 187
598 360 508
141 399 104
459 398 821
83 168 781
639 393 982
74 878 691
893 532 191
874 455 113
535 124 685
902 324 479
497 666 359
40 375 55
201 408 802
91 491 840
566 249 238
574 77 941
278 378 869
368 205 837
247 873 589
873 915 483
392 721 93
277 757 83
928 774 29
827 106 60
769 776 55
734 281 380
307 894 467
820 813 134
247 343 298
909 192 867
453 849 551
316 184 10
71 770 686
622 59 319
472 659 71
243 186 256
331 67 340
691 748 197
443 918 589
347 220 658
408 397 441
421 408 17
8 471 806
18 119 415
462 490 553
727 190 298
6 224 77
909 154 954
369 785 289
643 781 940
531 257 945
726 94 854
880 926 548
878 782 425
332 610 17
80 158 45
75 771 16
564 566 81
37 307 972
247 454 855
553 482 170
861 79 239
76 823 9
61 194 324
828 231 469
654 54 406
843 97 990
778 485 773
769 810 293
583 9 850
155 637 494
352 356 64
443 132 462
131 106 901
9 485 423
47 54 769
169 274 240
713 824 924
729 64 482
448 767 353
246 162 770
342 216 752
552 919 242
287 75 598
925 771 626
788 514 514
376 65 85
906 524 634
240 536 101
464 851 24
772 377 430
778 760 696
526 338 746
767 580 141
688 431 509
130 804 846
176 378 653
251 480 64
769 134 755
521 695 903
400 346 307
503 708 577
457 270 829
899 246 805
722 817 712
419 779 830
416 128 957
382 308 916
743 827 936
795 559 257
533 923 800
79 626 196
693 626 711
277 262 175
715 217 322
439 648 285
417 390 299
275 84 394
131 572 877
70 260 700
392 338 532
22 127 777
728 892 472
479 613 949
742 791 29
419 356 209
292 29 968
793 151 125
372 1 120
679 923 239
935 597 776
695 728 932
319 227 641
76 873 575
358 588 452
809 353 622
21 871 891
785 115 575
73 296 245
685 505 145
498 113 197
320 360 79
24 26 350
396 219 87
632 270 640
687 880 230
885 896 559
697 574 416
7 315 451
376 427 830
702 212 604
11 757 187
160 63 588
687 685 984
212 815 593
697 916 63
16 761 727
611 827 327
829 76 433
359 709 970
221 303 4
574 614 915
240 485 25
121 27 97
891 709 27
476 818 911
242 96 302
22 621 780
858 388 78
894 800 58
177 397 687
607 375 625
640 446 406
503 31 892
554 932 995
72 857 771
302 889 840
783 438 443
905 696 778
493 13 84
424 3 664
166 693 110
778 821 192
887 863 776
616 3 98
138 30 431
844 124 861
75 271 706
872 890 775
139 873 810
630 804 661
342 443 548
188 585 445
251 68 555
924 187 968
116 915 158
64 611 362
689 371 754
811 347 265
585 906 979
682 265 933
413 918 605
536 259 346
804 283 517
405 152 953
740 231 49
302 623 836
27 277 543
642 450 816
226 521 387
305 360 142
137 474 418
750 762 682
783 846 257
914 112 463
151 285 716
714 160 285
747 291 92
310 224 35
410 178 120
142 717 663
133 308 802
162 383 45
441 876 29
821 772 520
475 361 718
481 705 397
896 671 831
588 911 398
132 559 464
20 161 139
924 726 928
597 474 251
416 95 149
574 678 233
638 847 88
898 466 416
213 85 899
354 27 707
